offlines,tasks,repeat,tag,date,tabus,counts,resets,distance,cmax,time
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:44:32,40,20,5,9,4309,7.24
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:44:33,40,30,5,1,4471,0.92
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:44:36,40,30,5,3,4251,3.31
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:44:41,40,30,5,5,4221,4.42
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:44:48,40,30,5,7,4252,7.04
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:45:00,40,30,5,9,4218,11.61
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:45:01,40,40,5,1,4404,1.09
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:45:05,40,40,5,3,4253,4.38
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:45:13,40,40,5,5,4205,7.90
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:45:22,40,40,5,7,4260,8.68
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:45:34,40,40,5,9,4174,12.07
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:45:35,40,50,5,1,4426,1.08
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:45:40,40,50,5,3,4294,5.22
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:45:47,40,50,5,5,4298,6.71
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:45:58,40,50,5,7,4266,10.38
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:46:15,40,50,5,9,4239,16.78
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:46:15,50,20,5,1,4503,0.39
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:46:17,50,20,5,3,4355,2.21
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:46:21,50,20,5,5,4457,3.59
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:46:26,50,20,5,7,4329,5.13
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:46:32,50,20,5,9,4262,5.69
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:46:32,50,30,5,1,4745,0.11
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:46:35,50,30,5,3,4334,2.47
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:46:40,50,30,5,5,4288,4.92
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:46:46,50,30,5,7,4300,6.02
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:46:55,50,30,5,9,4155,9.71
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:46:56,50,40,5,1,4608,0.27
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:47:01,50,40,5,3,4252,5.32
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:47:10,50,40,5,5,4254,8.32
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:47:18,50,40,5,7,4288,8.40
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:47:34,50,40,5,9,4259,16.20
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:47:35,50,50,5,1,4581,0.11
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:47:35,50,50,5,3,4288,6.12
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:47:42,50,50,5,5,4347,6.76
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:47:58,50,50,5,7,4211,10.58
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:48:12,50,50,5,9,4246,13.20
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:51:42,10,20,5,2,4390,1.35
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:51:44,10,30,5,2,4435,1.64
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:51:46,10,40,5,2,4216,2.53
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:51:49,10,50,5,2,4342,2.73
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:51:51,20,20,5,2,4366,1.39
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:51:53,20,30,5,2,4320,2.23
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:51:55,20,40,5,2,4308,2.23
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:51:59,20,50,5,2,4338,3.43
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:00,30,20,5,2,4482,1.11
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:02,30,30,5,2,4315,1.84
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:05,30,40,5,2,4263,2.84
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:08,30,50,5,2,4279,2.99
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:09,40,20,5,2,4283,1.70
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:12,40,30,5,2,4335,2.00
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:14,40,40,5,2,4350,1.94
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:18,40,50,5,2,4267,4.54
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:19,50,20,5,2,4335,1.25
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:21,50,30,5,2,4409,1.45
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:24,50,40,5,2,4301,3.14
10,50,2,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:27,50,50,5,2,4403,2.99
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:48:12,10,20,5,1,4437,0.54
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:48:15,10,20,5,3,4368,2.73
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:48:20,10,20,5,5,4292,4.86
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:48:25,10,20,5,7,4353,5.34
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:48:31,10,20,5,9,4346,5.97
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:48:32,10,30,5,1,4395,0.88
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:48:35,10,30,5,3,4383,2.69
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:48:41,10,30,5,5,4239,6.31
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:48:48,10,30,5,7,4323,6.89
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:48:59,10,30,5,9,4258,10.29
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:48:59,10,40,5,1,4493,0.68
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:49:04,10,40,5,3,4342,4.15
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:49:10,10,40,5,5,4384,5.89
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:49:18,10,40,5,7,4293,8.28
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:49:34,10,40,5,9,4201,16.29
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:49:35,10,50,5,1,4376,1.18
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:49:40,10,50,5,3,4361,4.50
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:49:49,10,50,5,5,4267,8.95
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:49:59,10,50,5,7,4233,9.34
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:50:18,10,50,5,9,4298,19.54
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:50:19,20,20,5,1,4384,0.57
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:50:22,20,20,5,3,4357,3.01
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:50:28,20,20,5,5,4261,5.56
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:50:34,20,20,5,7,4217,6.55
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:50:42,20,20,5,9,4220,7.57
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:50:43,20,30,5,1,4398,0.82
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:50:46,20,30,5,3,4301,2.80
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:50:52,20,30,5,5,4338,6.32
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:50:59,20,30,5,7,4243,6.96
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:51:10,20,30,5,9,4207,10.80
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:51:11,20,40,5,1,4319,0.98
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:51:16,20,40,5,3,4402,4.73
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:51:22,20,40,5,5,4228,6.56
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:51:34,20,40,5,7,4251,11.50
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:51:45,20,40,5,9,4282,10.90
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:51:46,20,50,5,1,4395,1.36
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:51:50,20,50,5,3,4391,4.04
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:51:57,20,50,5,5,4239,6.62
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:52:09,20,50,5,7,4295,11.43
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:52:47,20,50,5,9,4324,12.89
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:52:47,30,20,5,1,4407,0.41
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:52:50,30,20,5,3,4356,2.04
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:52:53,30,20,5,5,4322,3.51
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:52:59,30,20,5,7,4321,5.59
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:53:06,30,20,5,9,4246,7.41
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:53:07,30,30,5,1,4404,0.90
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:53:10,30,30,5,3,4325,2.63
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:53:15,30,30,5,5,4297,4.79
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:53:21,30,30,5,7,4264,6.60
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:53:31,30,30,5,9,4276,9.27
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:53:32,30,40,5,1,4461,0.99
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:53:36,30,40,5,3,4311,3.94
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:53:43,30,40,5,5,4245,6.83
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:53:53,30,40,5,7,4226,10.51
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:54:04,30,40,5,9,4262,10.52
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:54:05,30,50,5,1,4381,0.99
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:54:10,30,50,5,3,4347,4.99
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:54:17,30,50,5,5,4303,7.36
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:54:28,30,50,5,7,4299,10.98
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:54:45,30,50,5,9,4216,16.41
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:54:45,40,20,5,1,4410,0.48
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:54:47,40,20,5,3,4424,1.92
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:54:52,40,20,5,5,4289,4.50
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:54:57,40,20,5,7,4346,5.24
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:55:06,40,20,5,9,4209,8.28
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:55:07,40,30,5,1,4412,0.98
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:55:09,40,30,5,3,4436,2.57
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:55:15,40,30,5,5,4275,5.98
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:55:22,40,30,5,7,4242,7.20
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:55:33,40,30,5,9,4206,10.26
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:55:34,40,40,5,1,4413,1.06
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:55:38,40,40,5,3,4379,4.16
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:55:45,40,40,5,5,4213,7.27
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:55:54,40,40,5,7,4283,8.87
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:56:08,40,40,5,9,4231,13.89
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:56:10,40,50,5,1,4397,1.18
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:56:15,40,50,5,3,4233,5.13
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:56:25,40,50,5,5,4228,9.84
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:56:35,40,50,5,7,4243,10.78
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:56:49,40,50,5,9,4213,13.08
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:56:49,50,20,5,1,4524,0.11
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:56:51,50,20,5,3,4363,1.75
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:56:55,50,20,5,5,4323,4.07
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:57:01,50,20,5,7,4186,6.41
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:57:08,50,20,5,9,4244,6.98
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:57:09,50,30,5,1,4337,0.33
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:57:12,50,30,5,3,4348,2.97
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:57:16,50,30,5,5,4254,4.48
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:57:23,50,30,5,7,4193,6.49
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:57:39,50,30,5,9,4155,12.38
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:57:40,50,40,5,1,4445,0.27
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:57:44,50,40,5,3,4270,3.63
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:57:50,50,40,5,5,4231,6.50
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:58:00,50,40,5,7,4222,9.67
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:58:12,50,40,5,9,4293,11.77
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:58:12,50,50,5,1,4488,0.21
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:58:19,50,50,5,3,4208,6.62
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:58:28,50,50,5,5,4173,8.89
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:58:39,50,50,5,7,4235,11.84
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:58:51,50,50,5,9,4233,11.68
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:28,10,20,5,2,4480,1.18
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:30,10,30,5,2,4440,1.81
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:33,10,40,5,2,4364,2.14
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:36,10,50,5,2,4290,3.05
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:37,20,20,5,2,4475,1.16
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:38,20,30,5,2,4434,1.53
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:41,20,40,5,2,4434,2.08
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:43,20,50,5,2,4418,2.49
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:44,30,20,5,2,4406,1.39
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:47,30,30,5,2,4340,2.35
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:50,30,40,5,2,4354,2.60
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:52,30,50,5,2,4319,2.15
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:53,40,20,5,2,4392,1.02
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:55,40,30,5,2,4268,2.22
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:52:58,40,40,5,2,4321,2.68
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:53:01,40,50,5,2,4267,3.12
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:53:03,50,20,5,2,4295,1.56
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:53:05,50,30,5,2,4241,2.49
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:53:07,50,40,5,2,4447,1.68
10,50,3,ograniczenie odl. zamiani i tabulist=set,2006-11-19 11:53:11,50,50,5,2,4245,4.23
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:58:52,10,20,5,1,4457,0.40
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:58:53,10,20,5,3,4428,1.56
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:58:57,10,20,5,5,4190,3.78
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:59:03,10,20,5,7,4228,5.56
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:59:11,10,20,5,9,4250,7.98
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:59:11,10,30,5,1,4429,0.57
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:59:14,10,30,5,3,4276,2.96
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:59:19,10,30,5,5,4366,4.44
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:59:26,10,30,5,7,4208,6.70
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:59:37,10,30,5,9,4214,11.25
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:59:38,10,40,5,1,4382,1.07
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:59:42,10,40,5,3,4329,3.53
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:59:48,10,40,5,5,4371,6.15
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 17:59:57,10,40,5,7,4272,8.89
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:00:09,10,40,5,9,4222,11.83
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:00:10,10,50,5,1,4366,1.42
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:00:14,10,50,5,3,4314,4.21
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:00:23,10,50,5,5,4299,8.30
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:00:33,10,50,5,7,4260,10.13
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:00:45,10,50,5,9,4246,12.27
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:00:46,20,20,5,1,4348,0.53
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:00:48,20,20,5,3,4278,2.05
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:00:52,20,20,5,5,4344,3.57
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:00:57,20,20,5,7,4296,5.45
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:01:03,20,20,5,9,4289,6.26
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:01:04,20,30,5,1,4398,0.78
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:01:07,20,30,5,3,4312,2.97
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:01:12,20,30,5,5,4372,4.62
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:01:19,20,30,5,7,4254,7.21
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:01:28,20,30,5,9,4252,8.83
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:01:29,20,40,5,1,4453,0.84
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:01:33,20,40,5,3,4367,3.87
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:01:39,20,40,5,5,4244,6.26
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:01:49,20,40,5,7,4273,9.31
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:02:02,20,40,5,9,4221,13.38
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:02:04,20,50,5,1,4333,1.63
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:02:08,20,50,5,3,4424,3.73
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:02:15,20,50,5,5,4247,7.17
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:02:26,20,50,5,7,4229,10.59
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:02:41,20,50,5,9,4370,15.47
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:02:42,30,20,5,1,4350,0.50
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:02:44,30,20,5,3,4387,2.12
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:02:47,30,20,5,5,4308,3.36
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:02:52,30,20,5,7,4316,4.31
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:02:59,30,20,5,9,4279,6.85
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:02:59,30,30,5,1,4431,0.88
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:03:02,30,30,5,3,4413,2.94
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:03:09,30,30,5,5,4294,6.74
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:03:18,30,30,5,7,4304,8.68
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:03:23,30,30,5,9,4243,10.56
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:03:24,30,40,5,1,4401,0.90
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:03:28,30,40,5,3,4364,3.74
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:03:33,30,40,5,5,4334,5.02
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:03:42,30,40,5,7,4166,8.80
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:03:58,30,40,5,9,4210,10.71
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:04:00,30,50,5,1,4406,1.56
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:04:04,30,50,5,3,4235,4.68
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:04:12,30,50,5,5,4273,7.95
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:04:23,30,50,5,7,4322,10.70
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:04:35,30,50,5,9,4227,11.76
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:04:35,40,20,5,1,4518,0.38
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:04:37,40,20,5,3,4351,1.93
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:04:41,40,20,5,5,4347,3.48
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:04:46,40,20,5,7,4253,5.47
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:04:54,40,20,5,9,4291,7.20
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:04:54,40,30,5,1,4497,0.66
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:04:57,40,30,5,3,4423,2.28
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:05:03,40,30,5,5,4261,5.65
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:05:10,40,30,5,7,4288,6.97
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:05:20,40,30,5,9,4218,10.21
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:05:21,40,40,5,1,4452,0.96
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:05:25,40,40,5,3,4294,3.70
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:05:31,40,40,5,5,4207,6.70
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:05:40,40,40,5,7,4303,8.52
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:05:52,40,40,5,9,4203,12.27
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:05:54,40,50,5,1,4391,1.30
10,50,4,ograniczenie odl. zamiani i tabulist=set,2006-11-18 18:05:58,40,50,5,3,4373,4.58
